state,District Code,District Name,School Code,School Name,individual_isp,proxy_isp,claiming_isp,participating_in_cep,total_enrolled,total_eligible
mo,075-084,COUCH R-I,4020-24,COUCH ELEM.,44.76%,,,N,105,47
mo,075-084,COUCH R-I,1050-12,COUCH HIGH,31.25%,,,N,112,35
mo,044-078,CRAIG R-III,4020-25,CRAIG ELEM.,59.38%,,,N,32,19
mo,044-078,CRAIG R-III,1050-13,CRAIG HIGH,35.29%,,,N,17,6
mo,028-101,CRAWFORD CO. R-I,4020-26,BOURBON ELEM.,70.59%,,,N,204,144
mo,028-101,CRAWFORD CO. R-I,3000-9,BOURBON MIDDLE,37.11%,,,N,291,108
mo,028-102,CRAWFORD CO. R-II,4020-27,CUBA ELEM.,33.04%,,,N,448,148
mo,085-049,CROCKER R-II,4020-28,CROCKER ELEM.,45.45%,,50.60%,Y,251,114
mo,085-049,CROCKER R-II,1050-14,CROCKER HIGH,33.33%,,,N,270,90
mo,030-093,DALLAS CO. R-I,4020-29,MALLORY ELEM.,42.30%,,,N,591,250
mo,030-093,DALLAS CO. R-I,1050-15,BUFFALO HIGH,30.28%,,,N,492,149
mo,030-093,DALLAS CO. R-I,3000-10,BUFFALO MIDDLE,38.12%,,,N,564,215
mo,048-923,DE LA SALLE CHARTER SC,1970,DELASALLE ED CENTER,39.84%,,72.83%,Y,92,37
mo,078-009,DELTA C-7,4020-30,DELTA C-7 ELEM.,34.78%,,,N,92,32
mo,050-014,DESOTO 73,4010,ATHENA ELEM.,33.78%,,,N,524,177
mo,050-014,DESOTO 73,4020-31,VINELAND ELEM.,31.25%,,,N,768,240
mo,050-014,DESOTO 73,7500-2,EARLY CHILDHOOD CTR.,38.00%,,,N,150,57
mo,091-092,DONIPHAN R-I,4020-32,DONIPHAN ELEM.,87.86%,,60.24%,Y,400,351
mo,091-092,DONIPHAN R-I,1050-16,DONIPHAN HIGH,37.18%,,60.24%,Y,415,154
mo,091-092,DONIPHAN R-I,4040  ,DONIPHAN INTERMEDIATE,48.35%,,60.24%,Y,346,167
mo,091-092,DONIPHAN R-I,3000-11,DONIPHAN MIDDLE,43.61%,,60.24%,Y,353,154
mo,115-923,EAGLE COLLEGE PREP END,6996  ,EAGLE COLLEGE PREP-FOX PARK,67.84%,,64.84%,Y,210,142
mo,115-923,EAGLE COLLEGE PREP END,6995  -0,EAGLE COLLEGE PREP-TOWER GROVE,50.00%,,64.84%,Y,261,130
mo,115-923,EAGLE COLLEGE PREP END,6998  ,EAGLE GRAVOIS PARK,71.22%,,64.84%,Y,192,137
mo,115-923,EAGLE COLLEGE PREP END,6997  ,EAGLE TOWER GROVE EAST,60.36%,,64.84%,Y,193,116
mo,073-099,EAST NEWTON CO. R-VI,1050-17,EAST NEWTON HIGH,53.44%,,,N,378,202
mo,073-099,EAST NEWTON CO. R-VI,4020-33,GRANBY ELEM.,59.48%,,,N,580,345
mo,073-099,EAST NEWTON CO. R-VI,4040-4,TRIWAY ELEM.,63.81%,,,N,409,261
mo,067-055,EAST PRAIRIE R-II,4060-4,A. J. MARTIN ELEM.,,,,N,,
mo,067-055,EAST PRAIRIE R-II,4020  ,EAST PRAIRIE ELEM,,,41.59%,Y,413,
mo,067-055,EAST PRAIRIE R-II,1050-18,EAST PRAIRIE HIGH,36.16%,,41.59%,Y,307,111
mo,067-055,EAST PRAIRIE R-II,2050-2,EAST PRAIRIE JR. HIGH,40.86%,,,N,350,143
mo,067-055,EAST PRAIRIE R-II,3000  ,EAST PRAIRIE MIDDLE,,,41.59%,Y,350,
mo,067-055,EAST PRAIRIE R-II,4040-5,R. A. DOYLE ELEM.,100.00%,,,N,191,191
mo,020-002,EL DORADO SPRINGS R-II,4040-6,EL DORADO SPRINGS ELEM.,44.19%,,44.19%,Y,534,236
mo,020-002,EL DORADO SPRINGS R-II,1050-19,EL DORADO SPRINGS HIGH,30.99%,,,N,342,106
mo,020-002,EL DORADO SPRINGS R-II,3000-12,EL DORADO SPRINGS MIDDLE,35.53%,,,N,304,108
mo,101-107,EMINENCE R-I,1050-20,EMINENCE HIGH,44.12%,,44.41%,Y,135,60
mo,101-107,EMINENCE R-I,4020-34,EMINENCE ELEM.,57.53%,,44.41%,Y,151,87
mo,029-003,EVERTON R-III,1050-21,EVERTON HIGH,42.11%,,44.24%,Y,76,32
mo,029-003,EVERTON R-III,4020-35,EVERTON ELEM.,46.07%,,44.24%,Y,89,41
mo,048-924,EWING MARION KAUFFM,3930,EWING MARION KAUFFMAN MIDDLE SCHOO,33.72%,,,N,780,263
mo,024-089,EXCELSIOR SPRINGS 40,4040-7,LEWIS ELEM.,40.19%,,,N,423,170
mo,024-089,EXCELSIOR SPRINGS 40,7500-3,EXCELSIOR SPRINGS EAR CHLD CTR,37.41%,,,N,147,55
mo,084-002,FAIR PLAY R-II,1050-22,FAIR PLAY HIGH,47.86%,,50.76%,Y,152,73
mo,084-002,FAIR PLAY R-II,4020-36,FAIR PLAY ELEM.,49.38%,,50.76%,Y,156,77
mo,084-002,FAIR PLAY R-II,7500  ,LITTLE STINGERS PRESCHOOL,50.00%,,50.76%,Y,19,10
mo,045-077,FAYETTE R-III,4040-8,LAURENCE J. DALY ELEM.,37.59%,,,N,282,106
mo,096-089,FERGUSON-FLORISSANT R,4030  ,BERKELEY ELEM,70.62%,,64.31%,Y,388,274
mo,096-089,FERGUSON-FLORISSANT R,4020-37,BERMUDA ELEM.,48.20%,,64.31%,Y,248,120
mo,096-089,FERGUSON-FLORISSANT R,4040-9,CENTRAL ELEM.,51.14%,,64.31%,Y,272,139
mo,096-089,FERGUSON-FLORISSANT R,4060-5,COMBS ELEM.,65.57%,,64.31%,Y,322,211
mo,096-089,FERGUSON-FLORISSANT R,4080-0,COMMONS LANE ELEM.,46.23%,,64.31%,Y,410,190
mo,096-089,FERGUSON-FLORISSANT R,1080  ,COOL VALLEY INNOVATION SCHOOL,31.67%,,64.31%,Y,132,42
mo,096-089,FERGUSON-FLORISSANT R,3030,CROSS KEYS MIDDLE,57.16%,,64.31%,Y,706,404
mo,096-089,FERGUSON-FLORISSANT R,4140,DUCHESNE ELEM.,47.92%,,64.31%,Y,365,175
mo,096-089,FERGUSON-FLORISSANT R,3050,FERGUSON MIDDLE,67.79%,,64.31%,Y,629,426
mo,096-089,FERGUSON-FLORISSANT R,4160,GRIFFITH ELEM.,71.13%,,64.31%,Y,349,248
mo,096-089,FERGUSON-FLORISSANT R,4180,HALLS FERRY ELEM.,54.31%,,64.31%,Y,417,226
mo,096-089,FERGUSON-FLORISSANT R,4190,HOLMAN ELEM.,41.44%,,64.31%,Y,266,110
mo,096-089,FERGUSON-FLORISSANT R,4210,JOHNSON WABASH 6th GRADE,75.78%,,64.31%,Y,298,226
mo,096-089,FERGUSON-FLORISSANT R,4200,LEE HAMILTON ELEM.,67.71%,,64.31%,Y,312,211
mo,096-089,FERGUSON-FLORISSANT R,1050-23,MCCLUER HIGH,92.45%,,64.31%,Y,1016,939
mo,096-089,FERGUSON-FLORISSANT R,1070,MCCLUER NORTH HIGH,82.38%,,64.31%,Y,993,818
mo,096-089,FERGUSON-FLORISSANT R,4240,PARKER ROAD ELEM.,40.78%,,64.31%,Y,448,183
mo,096-089,FERGUSON-FLORISSANT R,7500-4,RESTORATION CENTER,49.32%,,64.31%,Y,334,165
mo,096-089,FERGUSON-FLORISSANT R,4260,ROBINWOOD ELEM.,70.56%,,64.31%,Y,339,239
mo,096-089,FERGUSON-FLORISSANT R,3010  ,STEAM ACADEMY FOR MIDDLE SCHL,40.59%,,64.31%,Y,239,97
mo,096-089,FERGUSON-FLORISSANT R,1060-0,STEAM HIGH,64.00%,,64.31%,Y,396,253
mo,096-089,FERGUSON-FLORISSANT R,4320,WALNUT GROVE ELEM.,40.07%,,64.31%,Y,398,159
mo,096-089,FERGUSON-FLORISSANT R,4340,WEDGWOOD 6th GRADE,68.31%,,64.31%,Y,303,207
mo,048-922,FRONTIER SCHOOL OF IN,1920  ,FRONTIER SCHL OF EXCELLENCE-U,,,59.52%,Y,179,
mo,048-922,FRONTIER SCHOOL OF IN,1985,FRONTIER STEM HIGH SCHOOL,,,,N,,
mo,048-922,FRONTIER SCHOOL OF IN,3935,FRONTIER SCHL OF INNOVATION-M,,,,N,,
mo,048-922,FRONTIER SCHOOL OF IN,3940  ,FRONTIER SCHL OF EXCELLENCE-M,,,59.52%,Y,115,
mo,048-922,FRONTIER SCHOOL OF IN,6975-0,FRONTIER SCHOOL OF INNOVATION,,,,N,,
mo,014-129,FULTON 58,4020-38,BUSH ELEM.,31.94%,,,N,382,122
mo,014-129,FULTON 58,4080-1,MCINTIRE ELEM.,38.32%,,,N,381,146
mo,077-102,GAINESVILLE R-V,7500-5,GAINESVILLE PRESCHOOL,42.11%,,,N,38,16
mo,077-102,GAINESVILLE R-V,1050-24,GAINESVILLE HIGH,34.95%,,,N,289,101
mo,077-102,GAINESVILLE R-V,4020-39,GAINESVILLE ELEM.,35.65%,,,N,345,123
mo,104-042,GALENA R-II,4020-40,GALENA-ABESVILLE ELEM.,40.08%,,,N,257,103
mo,104-042,GALENA R-II,1050-25,GALENA HIGH,33.74%,,,N,243,82
mo,053-112,GASCONADE C-4,4020-41,GASCONADE ELEM.,46.05%,,,N,76,35
mo,048-905,GENESIS SCHOOL INC,1945,GENESIS SCHOOL INC,89.96%,,77.03%,Y,209,188
mo,072-073,GIDEON 37,4020-42,GIDEON ELEM.,44.93%,,41.96%,Y,155,70
mo,072-073,GIDEON 37,1050-26,GIDEON HIGH,32.08%,,41.96%,Y,100,32
mo,006-103,GOLDEN CITY R-III,4020-43,GOLDEN CITY ELEM.,41.84%,,,N,98,41
mo,006-103,GOLDEN CITY R-III,1050-27,GOLDEN CITY HIGH,32.11%,,,N,109,35
mo,048-913,GORDON PARKS ELEM.,6935,GORDON PARKS ELEM,59.76%,,50.83%,Y,120,72
mo,048-074,GRANDVIEW C-4,1020-1,GRANDVIEW ALTERNATIVE SCH.,64.21%,,,N,95,61
mo,048-074,GRANDVIEW C-4,4040-10,BUTCHER-GREENE ELEM.,59.78%,,,N,363,217
mo,048-074,GRANDVIEW C-4,4080-2,CONN-WEST ELEM.,52.88%,,,N,382,202
mo,048-074,GRANDVIEW C-4,5000-0,HIGH GROVE EARLY CHILDHOOD CENTER,61.81%,,,N,199,123
mo,048-074,GRANDVIEW C-4,5020,MARTIN CITY ELEM.,40.49%,,,N,778,315
mo,048-074,GRANDVIEW C-4,1050-28,GRANDVIEW SR. HIGH,33.00%,,,N,1088,359
mo,048-074,GRANDVIEW C-4,2100,GRANDVIEW MIDDLE,36.56%,,,N,599,219
mo,048-074,GRANDVIEW C-4,4020-44,BELVIDERE ELEM.,34.75%,,,N,305,106
mo,048-074,GRANDVIEW C-4,5040-0,MEADOWMERE ELEM.,34.53%,,,N,417,144
mo,050-002,GRANDVIEW R-II,3000-13,GRANDVIEW MIDDLE,33.99%,,,N,153,52
mo,050-002,GRANDVIEW R-II,4020-45,GRANDVIEW ELEM.,37.45%,,,N,267,100
mo,029-004,GREENFIELD R-IV,4020-46,GREENFIELD ELEM.,41.15%,,,N,209,86
mo,040-100,GRUNDY CO R-V,4020-47,GRUNDY CO. ELEM.,46.27%,,,N,67,31
mo,048-902,GUADALUPE CENTERS SC,3925,GUADALUPE CENTERS MIDDLE,30.28%,,,N,327,99
mo,096-103,HANCOCK PLACE,4020-48,HANCOCK PLACE ELEM.,57.49%,,56.56%,Y,669,385
mo,096-103,HANCOCK PLACE,1050-29,HANCOCK SR. HIGH,,,56.56%,Y,400,
mo,096-103,HANCOCK PLACE,3000-14,HANCOCK PLACE MIDDLE,,,56.56%,Y,333,
mo,064-075,HANNIBAL 60,4060-6,EUGENE FIELD ELEM.,75.81%,,,N,215,163
mo,064-075,HANNIBAL 60,7500-6,EARLY CHILDHOOD CENTER,48.06%,,,N,206,99
mo,064-075,HANNIBAL 60,3000-15,HANNIBAL MIDDLE,37.95%,,,N,867,329
mo,064-075,HANNIBAL 60,4020-49,A. D. STOWELL ELEM.,39.84%,,,N,246,98
mo,064-075,HANNIBAL 60,4080-3,MARK TWAIN ELEM.,33.98%,,,N,359,122
mo,064-075,HANNIBAL 60,5010,VETERANS ELEM.,36.69%,,,N,447,164
mo,114-113,HARTVILLE R-II,4020-50,GROVESPRING ELEM.,57.83%,,,N,83,48
mo,114-113,HARTVILLE R-II,4040-11,HARTVILLE ELEM.,41.92%,,,N,260,109
mo,114-113,HARTVILLE R-II,1050-30,HARTVILLE HIGH,35.63%,,,N,334,119
mo,115-925,HAWTHORN LEADERSHIP,1905  ,HAWTHORN HIGH,52.50%,,69.90%,Y,52,27
mo,115-925,HAWTHORN LEADERSHIP,3910  ,HAWTHORN MIDDLE,56.67%,,69.90%,Y,51,29
mo,078-002,HAYTI R-II,1050-31,HAYTI HIGH,66.36%,,70.23%,Y,280,186
mo,078-002,HAYTI R-II,4040-12,MATHIS ELEM.,78.68%,,70.23%,Y,399,314
mo,078-002,HAYTI R-II,8001  ,OAKVIEW LEARNING CENTER,100.00%,,70.23%,Y,23,23
mo,096-088,HAZELWOOD,2100-0,EAST MIDDLE,66.48%,,68.89%,Y,231,154
mo,096-088,HAZELWOOD,2170,SOUTHEAST MIDDLE,70.15%,,68.89%,Y,553,388
mo,096-088,HAZELWOOD,4020-51,KEEVEN ELEM.,59.83%,,68.89%,Y,304,182
mo,096-088,HAZELWOOD,4150,GRANNEMANN ELEM.,69.11%,,68.89%,Y,373,258
mo,096-088,HAZELWOOD,4160-0,JURY ELEM.,49.66%,,68.89%,Y,419,208
mo,096-088,HAZELWOOD,4180-0,LARIMORE ELEM.,72.30%,,68.89%,Y,384,278
mo,096-088,HAZELWOOD,4260-0,TWILLMAN ELEM.,90.82%,,68.89%,Y,350,318
mo,096-088,HAZELWOOD,4340-0,ARROWPOINT ELEM.,68.78%,,68.89%,Y,346,238
mo,096-088,HAZELWOOD,1050-32,HAZELWOOD CENTRAL HIGH,42.91%,,,N,1720,738
mo,096-088,HAZELWOOD,1060-1,HAZELWOOD EAST HIGH,68.07%,,,N,996,678
mo,096-088,HAZELWOOD,1075,HAZELWOOD WEST HIGH,40.39%,,,N,2065,834
mo,096-088,HAZELWOOD,2050-3,NORTHWEST MIDDLE,51.71%,,,N,820,424
mo,096-088,HAZELWOOD,2070,CENTRAL MIDDLE,57.87%,,,N,781,452
mo,096-088,HAZELWOOD,2130,NORTH MIDDLE,41.50%,,,N,841,349
mo,096-088,HAZELWOOD,2150,WEST MIDDLE,41.33%,,,N,842,348
mo,096-088,HAZELWOOD,4060-7,BROWN ELEM.,43.18%,,,N,352,152
mo,096-088,HAZELWOOD,4100,COLD WATER ELEM.,44.81%,,,N,395,177
mo,096-088,HAZELWOOD,4170,JAMESTOWN ELEM.,47.95%,,,N,317,152
mo,096-088,HAZELWOOD,4200-0,LUSHER ELEM.,46.01%,,,N,376,173
mo,096-088,HAZELWOOD,4210-0,MCCURDY ELEM.,46.67%,,,N,420,196
mo,096-088,HAZELWOOD,4220,MCNAIR ELEM.,44.42%,,,N,412,183
mo,096-088,HAZELWOOD,4250,TOWNSEND ELEM.,52.96%,,,N,355,188
mo,096-088,HAZELWOOD,4280,WALKER ELEM.,46.48%,,,N,454,211
mo,096-088,HAZELWOOD,4300,JANA ELEM.,43.33%,,,N,450,195
mo,096-088,HAZELWOOD,4320-0,ARMSTRONG ELEM.,53.79%,,,N,422,227
mo,096-088,HAZELWOOD,4040-13,BARRINGTON ELEM.,34.26%,,,N,470,161
mo,096-088,HAZELWOOD,4080-4,LAWSON ELEM.,37.43%,,,N,382,143
mo,043-004,HERMITAGE R-IV,1050-33,HERMITAGE HIGH,58.21%,,54.90%,Y,81,47
mo,043-004,HERMITAGE R-IV,3000-16,HERMITAGE MIDDLE,58.18%,,54.90%,Y,48,28
mo,043-004,HERMITAGE R-IV,4020-52,HERMITAGE ELEM.,52.86%,,54.90%,Y,157,83
mo,048-072,HICKMAN MILLS C-1,4010-0,COMPASS ELEMENTARY,68.89%,,66.35%,Y,389,268
mo,048-072,HICKMAN MILLS C-1,4015,DOBBS ELEM.,63.28%,,66.35%,Y,384,243
mo,048-072,HICKMAN MILLS C-1,7500-7,EARLY CHILDHOOD CTR,62.71%,,66.35%,Y,236,148
mo,048-072,HICKMAN MILLS C-1,4055  ,ERVIN EARLY LEARNING CENTER,69.73%,,66.35%,Y,707,493
mo,048-072,HICKMAN MILLS C-1,4050-0,INGELS ELEM.,81.87%,,66.35%,Y,331,271
mo,048-072,HICKMAN MILLS C-1,1050-34,RUSKIN HIGH,56.83%,,66.35%,Y,1135,645
mo,048-072,HICKMAN MILLS C-1,4045,SANTA FE ELEM.,72.75%,,66.35%,Y,378,275
mo,048-072,HICKMAN MILLS C-1,3050-0,SMITH-HALE MIDDLE,68.50%,,66.35%,Y,1181,809
mo,048-072,HICKMAN MILLS C-1,4030-1,TRUMAN ELEM.,61.35%,,66.35%,Y,326,200
mo,048-072,HICKMAN MILLS C-1,4035,WARFORD ELEM.,69.01%,,66.35%,Y,384,265
mo,048-072,HICKMAN MILLS C-1,3030  ,HICKMAN MILLS 6TH GRADE CENTER,,,66.35%,Y,0,
